Computational Techniques for Electronics and Communication Engineering	EC 19-203-0302	ECE	2019	November 2023	Computational Techniques for Electronics and Communication Engineering 2023 Nov (2019 Ad.).pdf
Computational Thinking	IT 23-204-0411	IT	2023	April 2025	Computational Thinking 2025 April (2023 Ad.).pdf
Computer Aided Machine Drawing	ME/SE/EE/CE 23-205-0310	ME	2023	November 2024	Computer -Aided Machine Drawing.2024 Nov (2023 Ad.).pdf
Computer Architecture and Organization	CS 15-1403	CSE	2015	2018	Computer Architecture and organisation 2018(2015 Ad).pdf
Computer Architecture and Organization	CS 15-1403	CSE	2015	April 2017	Computer Architecture and Organization 2017  April (2015 Ad).PDF
Computer Architecture and Organization	CS 15-1403	CSE	2015	April 2019	Computer Architecture and Organization 2019 April (2015 Ad).pdf
Computer Architecture and Organization	CS 15-1403	CSE	2015	April 2020	Computer Architecture and Organization 2020  April (2015 Ad).pdf
Computer Architecture and Organization	CS 15-1403	CSE	2015	April 2022	Computer Architecture and Organization 2022 April (2015 Ad).pdf
Computer Architecture and Organization	CS 19-202-0403	CSE	2019	April 2022	Computer Architecture and Organization 2022 April (2019 Ad.).pdf
Computer Architecture and Organization	CS 19-202-0403	CSE	2019	April 2024	Computer Architecture and Organization 2024 April (2019 Ad.).pdf
Computer Architecture and Organization	CS 19-202-0403	CSE	2019	April 2026	Computer Architecture and Organization 2026 Apr (2019 Ad.).pdf
Computer Architecture and Organization	CS 23-202-0302	CSE	2023	November 2025	Computer Architecture and Organization 2025 Nov (2023 Ad.).pdf
Computer Communication and Networking	EC 15-1803	ECE	2015	April 2022	Computer Communication and Networking 2022 April (2015 Ad.).pdf
Computer Communication and Networking	EC 15-1803	ECE	2015	August 2022	Computer Communication and Networking 2022 August (2015 Ad.).pdf
Computer Communication and Networking	EC 15-1803	ECE	2015	July 2019	Computer Communication and Networking 2019 Jul (2015 Ad).pdf
Computer Communication and Networking	EC 19-203-0802	ECE	2019	April 2023	Computer Communication and Networking 2023 April (2019 Ad.).pdf
Computer Graphics	CS 15-1506	CSE	2015	April 2021	Computer Graphics 2021 April (2015 Ad).pdf
Computer Graphics	CS 15-1506	CSE	2015	April 2022	Computer Graphics 2022 April (2015 Ad).pdf
Computer Graphics	CS 15-1506	CSE	2015	November 2017	Computer Graphics  2017  Nov   (2015  Ad).pdf
Computer Graphics	CS 15-1506	CSE	2015	November 2020	Computer Graphics 2020 Nov (2015 Ad).pdf
Computer Graphics	CS 15-1506	CSE	2015	November 2021	Computer Graphics 2021 Nov (2015 Ad).pdf
Computer Graphics	CS 19-202-0504	CSE	2019	January 2023	Computer Graphics  2023 Janu    (2019  Ad).pdf
Computer Graphics	CS 19-202-0504	CSE	2019	June 2024	Computer Graphics 2024 June (2019 Ad.).pdf
Computer Graphics	CS 19-202-0504	CSE	2019	November 2021	Computer Graphics  2021  Nov   (2019  Ad).pdf
Computer Graphics	CS 19-202-0504	CSE	2019	September 2022	Computer Graphics  2022  Sept    (2019  Ad).pdf
Computer Graphics	CS 23-202-0504	CSE	2023	November 2025	Computer Graphics. 2025 Nov (2023 Ad.).pdf
Computer Graphics	IT 15-1703	IT	2015	April 2019	Computer Graphics 2019 April (2015 Ad).pdf
Computer Graphics	IT 15-1703	IT	2015	April 2021	Computer Graphics 2021 April (2015 Ad)
Computer Graphics	IT 15-1703	IT	2015	April 2022	Computer Graphics 2022 April (2015 Ad.).pdf
Computer Graphics	IT 15-1703	IT	2015	November 2018	Computer Graphics 2018 Nov (2015 Ad).pdf
Computer Graphics	IT 15-1703	IT	2015	November 2019	Computer Graphics 2019 Nov  (2015 Ad).pdf
Computer Graphics	IT 15-1703	IT	2015	November 2021	Computer Graphics 2021 Novr (2015 Ad).pdf
Computer Graphics and Visual Computing	IT 19-204-0703	IT	2019	April 2026	Computer Graphics and Visual Computing 2026 Apr (2019 Ad.).pdf
Computer Graphics and Visual Computing	IT 19-204-0703	IT	2019	March 2023	Computer Graphics and Visual Computing   2023 March (2019 Ad).pdf
Computer Graphics and Visual Computing	IT 19-204-0703	IT	2019	May 2024	Computer Graphics and Visual Computing   2024 May  (2019 Ad).pdf
Computer Networks			2019	April 2026	Computer Networks 2026 Apr (2019 Ad.).pdf
Computer Networks	CS 15-1601	CSE	2015	April 2018	Computer Networks 2018 April  (2015 Ad).pdf
Computer Networks	CS 15-1601	CSE	2015	January 2019	Computer Networks 2019 January   (2015 Ad).pdf
Computer Networks	CS 15-1601	CSE	2015	July 2019	Computer Networks 2019 Jul (2015 Ad).pdf
Computer Networks	CS 19-202-0601	CSE	2019	April 2022	Computer Networks 2022 April (2019 Ad. )
Computer Networks	CS 19-202-0601	CSE	2019	November 2022	Computer Networks 2022  Nov  (2019 Ad. ).pdf
Computer Networks	CS 19-202-0601	CSE	2019	November 2022	Computer networks 2022 Nov (2019 Ad.).pdf
Computer Organisation and Architecture	EC 15-1705(D)	ECE	2015	November 2019	Computer Organisation and Architechture 2019 Nov (2015 Ad).pdf
Computer Organisation and Architecture	IT 19-204-0306	IT	2019	July 2024	Computer Organisation  and Architecture  2024 July (2019 Ad).pdf
Computer Organization	IT 15-1305	IT	2015	April 2021	Computer Organization 2021 Apr.(2015 Ad).pdf
Computer Organization	IT 15-1305	IT	2015	May 2017	Computer Organization 2017 May (2015 Ad).PDF
Computer Organization	IT 15-1305	IT	2015	November 2020	Computer Organization 2020 Nov (2015 Ad).pdf
Computer Organization and Architecture	IT 19-204-0306	IT	2019	November 2025	Computer Organization and Architecture 2025 Nov (2019Ad.).pdf
Computer Organization and Architecture	IT 23-204-0306	IT	2023	November 2024	Computer Organization and Architecture .2024 Nov (2023 Ad.).pdf
Computer Organization and Architecture	IT 23-204-0306	IT	2023	November 2025	Computer Organization and Architecture 2025 Nov (2023 Ad.).pdf
Computer Programming			2015	May 2016	Computer programming 2016   May (2015 Ad).PDF
Computer Programming	CE/EE/ME/SE 19-200-0101	CE	2019	July 2024	Computer Programming 2024 July (2019 Ad.).pdf
Computer Programming	CE/EE/ME/SE 19-200-0101	CE	2019	June 2023	Computer Programming     2023 June  (2019 Ad) CE EE.pdf
Computer Programming	CE/EE/ME/SE 19-200-0101	CE	2019	June 2023	Computer Programming 2023 June (2019 Ad.).pdf
Computer Programming	CE/EE/ME/SE 19-200-0101	CE	2019	March 2022	Computer Programming 2022 March (2019 Ad.).pdf
Computer Programming	EE/EC/CS/IT 25-200-0105	EEE	2025	November 2025	Computer Programming 2025 Nov (2025 Ad.).pdf
Computer Programming	EE/EC/CSAT 23-200-0105	EEE	2023	November 2023	Computer Programming 2023 Nov (2023 Ad.).pdf
Computer Programming	GE 15-1101		2015	April 2021	Computer Programming 2021 April  (2015 Ad).pdf
Computer Programming	GE 15-1101		2015	November 2018	Computer Programming 2018 Nov   (2015 Ad).pdf
Computer Programming	GE 15-1101		2015	November 2019	Computer Programming 2019 Nov   (2015 Ad).pdf
Computer Programming	GE 15-1201		2015	April 2018	Computer Programming 2018 April  (2015 Ad).pdf
Computer Programming	GE 15-1201		2015	May 2017	Computer Programming 2017 May (2015 Ad).PDF
Computer Programming	GE 17P 1102		2017	April 2019	Computer Programming 2019 April(2017 Ad.).pdf
Computer Programming	GE 17P 1102		2017	April 2020	Computer Programming 2020 April(2017 Ad.).pdf
Computer Programming and Problem Solving	CE/ME/SE 23-200-0201	CE	2023	July 2024	Computer Programming and Problem Solving 2024 July (2023 Ad).pdf
Concrete Technology	CE 15-1304	CE	2015	April 2019	Concrete Technology 2019 April(2015 Ad).pdf
Concrete Technology	CE 15-1304	CE	2015	April 2021	Concrete Technology 2021 Apr.(2015 Ad).pdf
Concrete Technology	CE 15-1304	CE	2015	May 2017	Concrete Technology 2017 May (2015 Ad).PDF
Concrete Technology	CE 15-1304	CE	2015	November 2018	Concrete Technology 2018 Nov (2015 Ad).pdf
Concrete Technology	CE 15-1304	CE	2015	November 2020	Concrete Technology 2020 Nov (2015 Ad).pdf
Concrete Technology	CE 19-201-0304	CE	2019	February 2022	Concrete Technology 2022 February (2019 Ad.).pdf
Concrete Technology	CE 19-201-0304	CE	2019	July 2024	Concrete Technology 2024 July  (2019 Ad.).pdf
Concrete Technology	CE 19-201-0304	CE	2019	November 2023	Concrete Technology 2023 Nov  (2019 Ad.).pdf
Concrete Technology	CE 23-201-0304	CE	2023	November 2024	Concrete Technology 2024 Nov (2023 Ad.).pdf
Concrete Technology	CE 23-201-0304	CE	2023	November 2025	Concrete Technology 2025 Nov (2023 Ad.).pdf
Constitutional Law	IT/ME/SE/EE 19-200-0814	IT	2019	April 2023	Constitutional Law 2023 April (2019 Ad.).pdf
Constitutional Law	IT/ME/SE/EE 19-200-0814	IT	2019	April 2024	Constitutional Law 2024 April (2019 Ad. ).pdf
Constitutional Law	IT/ME/SE/EE 19-200-0814	IT	2019	July 2023	Constitutional Law 2023 July  (2019 Ad.)
Construction Management	CE 15-1703	CE	2015	April 2019	Construction Management 2019 April (2015 Ad).pdf
Construction Management	CE 15-1703	CE	2015	April 2021	Construction Management 2021 April (2015 Ad).pdf
Construction Management	CE 15-1703	CE	2015	November 2019	Construction Management 2019 Nov (2015 Ad).pdf
Construction Management	CE 15-1703	CE	2015	November 2020	Construction Management 2020 Nov (2015 Ad).pdf
Construction Management	CE 17P 1604	CE	2017	November 2020	Construction Management 2020 November (2017 Ad.).pdf
Construction Management	CE 19-201-0605	CE	2019	April 2026	Construction Management 2026 Apr (2019 Ad.).pdf
Construction Management	CE 19-201-0605	CE	2019	June 2023	Construction Management  2023 June (2019 Ad).pdf
Construction Safety and Fire Engineering	CE 15-1803	CE	2015	April 2019	Construction Safety and Fire Engineering 2019 April (2015 Ad).pdf
Construction Safety and Fire Engineering	CE 15-1803	CE	2015	April 2022	Construction Safety and Fire Engineering 2022 April (2015 Ad.).pdf
Construction Safety and Fire Engineering	CE 15-1803	CE	2015	August 2022	Construction Safety and Fire Engineering 2022 August (2015 Ad.).pdf
Construction Safety and Fire Engineering	CE 15-1803	CE	2015	July 2019	Construction Saftey And Fire Engineering 2019 July (2015 Ad).pdf
Construction Safety and Fire Engineering	CE 17P 1603	CE		November 2020	Construction Safety and Fire Engineering 2020 Nov.pdf
Construction Safety and Fire Engineering	CE 19-201-0804	CE	2019	April 2023	Construction safety and Fire Engineering 2023 April (2019 Ad.).pdf
Construction Safety and Fire Engineering	CE 19-201-0804	CE	2019	April 2024	Construction Safety and Fire Engineering 2024 April (2019 Ad. ).pdf
Control System for Smart Mobility	ME/SE/EE/CE 23-209-0311	ME	2023	November 2024	Control System for Smart Mobility 2024 Nov (2023 Ad.).pdf
Control System I	EE 19-209-0502	EEE	2019	June 2024	Control System I 2024 June (2019 Ad.).pdf
Control System II	EE 19-209-0605	EEE	2019	June 2023	Control System II 2023 June (2019 Ad).pdf
Control Systems Engineering	EC 15-1704	ECE	2015	April 2019	Control Systems Engineering 2019 April (2015 Ad).pdf
Control Systems Engineering	EC 15-1704	ECE	2015	April 2021	Control Systems engineering 2021 April (2015 Ad.).pdf
Control Systems Engineering	EC 15-1704	ECE	2015	April 2022	Control Systems engineering 2022 April (2015 Ad.).pdf
Control Systems Engineering	EC 15-1704	ECE	2015	November 2020	Control Systems Engineering 2020 Nov (2015 Ad).pdf
Control Systems Engineering	EC 15-1704	ECE	2018	November 2018	Control Systems Engineering 2018 Nov (2018 Ad).pdf
Control Systems Engineering	EC 15-1704	ECE	2018	November 2019	Control Systems Engineering 2019 Nov (2018 Ad).pdf
Control Systems Engineering	EC 19-203-0601	ECE	2019	April 2002	Control Systems Engineering 2002 April (2019 Ad.)
Control Systems Engineering	EC 19-203-0601	ECE	2019	April 2026	Control Systems Engineering 2026 Apr (2019 Ad.).pdf
Control Systems Engineering	EC 19-203-0601	ECE	2019	November 2002	Control Systems Engineering 2002 Nov  (2019 Ad.pdf
Control Systems Engineering	EC 19-203-0601	ECE	2019	November 2022	Control systems engineering 2022 Nov (2019 Ad.).pdf
Control Systems I	EE 15-1605	EEE	2015	April 2018	Control Systems I   2018  April  (2015 Ad).pdf
Control Systems I	EE 15-1605	EEE	2015	January 2019	Control Systems I   2019  Janu  (2015 Ad).pdf
Control Systems I	EE 19-209-0502	EEE	2019	January 2023	Control Systems I 2023 Janu (2019 Ad).pdf
Control Systems I	EE 19-209-0502	EEE	2019	November 2021	Control Systems I 2021 Nov (2019 Ad).pdf
Control Systems I	EE 19-209-0502	EEE	2019	November 2025	Control Systems I 2025 Nov (2019 Ad).pdf
Control Systems I	EE 19-209-0502	EEE	2019	September 2022	Control Systems I 2022 Sept (2019 Ad).pdf
Control Systems I	EE 23-209-0502	EEE	2023	November 2025	Control Systems-I. 2025 Nov (2023 Ad.).pdf
Control Systems II	EE 15-1704	EEE	2015	April 2019	Control Systems II 2019 April (2015 Ad).pdf
Control Systems II	EE 15-1704	EEE	2015	April 2021	Control Systems II 2021 April (2015 Ad)
Control systems II	EE 15-1704	EEE	2015	April 2022	Control systems II 2022 April (2015 Ad.).pdf
Control Systems II	EE 15-1704	EEE	2015	November 2018	Control Systems II 2018 Nov (2015 Ad).pdf
Control Systems II	EE 15-1704	EEE	2015	November 2019	Control Systems II 2019 Nov (2015 Ad).pdf
Control Systems II	EE 15-1704	EEE	2015	November 2020	Control Systems II 2020 Nov (2015 Ad).pdf
Control Systems II	EE 19-209-0605	EEE	2019	April 2026	Control Systems II 2026 Apr (2019 Ad.).pdf
Cryogenic Engineering	ME 15-1804	ME	2015	April 2019	Cryogenic Engineering 2019 April (2015 Ad).pdf
Cryptography and Network Security	CS 15-1603	CSE	2015	April 2018	Cryptography And Network Security 2018  April (2015 Ad).pdf
Cryptography and Network Security	CS 15-1603	CSE	2015	April 2019	Cryptography And Network Security 2019 April (2015).pdf
Cryptography and Network Security	CS 15-1603	CSE	2015	July 2019	Cryptography and Network Security 2019 Jul (2015 Ad).pdf
Cryptography and Network Security	CS 19-202-0703	CSE	2019	March 2023	Cryptography and Network Security 2023 March (2019 Ad).pdf
Cryptography and Network Security	CS 19-202-0703	CSE	2019	May 2024	Cryptography and Network Security 2024 May (2019 Ad.).pdf.pdf
Cryptography and Network Security	CS 19-202-0703	CSE	2019	November 2025	Cryptography and Network Security 2025 Nov (2019 Ad).pdf
Cyber Laws and Information Security	IT 19-204-0805	IT	2019	April 2023	Cyber Laws and Information Security 2023 April ( 2019 Ad.).pdf
Cyber Laws And Information Security	IT 19-204-0805	IT	2019	April 2024	Cyber Laws And Information Security 2024 April (2019 Ad.).pdf
Cyberspace and Information System Security	CS 19-202-0811	CSE	2019	April 2023	Cyberspace and Information System Security 2023 April (2019 Ad.).pdf
Cyberspace and Information System Security	CS 19-202-0811	CSE	2019	July 2023	Cyberspace and Information System Security 2023 July  (2019 Ad.)
Cyrogenic Engineering	ME 15-1804	ME	2015	July 2019	Cyrogenic Engineering 2019 Jul (2015 Ad).pdf
Data and Computer Communication	CS 15-1306	CSE	2015	April 2018	Data and computer communication 2018 April (2015 Ad).pdf
Data and Computer Communication	CS 15-1306	CSE	2015	April 2021	Data and Computer Communication 2021 Apr.(2015 Ad).pdf
Data and Computer Communication	CS 15-1306	CSE	2015	May 2017	Data and Computer Communication 2017 May (2015 Ad).PDF
Data and Computer Communication	CS 15-1306	CSE	2015	November 2016	Data and computer communication 2016 Nov (2015 Ad).pdf
Data and Computer Communication	CS 15-1306	CSE	2015	November 2020	Data and Computer Communication 2020 Nov (2015 Ad).pdf
Data and Computer Communication	CS 15-1306	CSE	2015	November 2021	Data and Computer Communication 2021 Nov (2015 Ad.).pdf
Data and Computer Communication	CS 19-202-0306	CSE	2019	February 2022	Data and Computer Communication 2022 February (2019 Ad.).pdf
Data and Computer Communication	CS 19-202-0306	CSE	2019	July 2024	Data and Computer Communication 2024 July  (2019 Ad.).pdf
Data and Computer Communication	CS 19-202-0306	CSE	2019	November 2025	Data and Computer Communication_ 2025 Nov (2019Ad.).pdf
Data and Computer Communication	CS 23-202-0404	CSE	2023	April 2025	Data and Computer Communication 2025 April(2023 Ad.).pdf
Data Communication	IT 23-204-0402	IT	2023	April 2025	Data Communication 2025 April (2023 Ad.).pdf
Data Communication and Networking			2019	June 2022	Data Communication and Networking 2022 June (2019 Ad.).pdf
Data Communication and Networking	IT 15-1306	IT	2015	April 2021	Data Communication and Networking 2021 Apr.(2015 Ad).pdf
Data Communication and Networking	IT 15-1306	IT	2015	May 2017	Data Communication and Networking 2017 May (2015 Ad).PDF
Data Communication and Networking	IT 15-1306	IT	2015	November 2020	Data Communication and Networking 2020 Nov (2015 Ad).pdf
Data Communication and Networking	IT 19-204-0402	IT	2019	July 2024	Data Communication and Networking 2024 July  (2019 Ad.).pdf
Data Mining	CS 15-1604	CSE	2015	April 2018	Data Mining 2018 April  (2015 Ad).pdf
Data Mining	CS 15-1604	CSE	2015	April 2019	Data Mining 2019 April (2015).pdf
Data Mining	CS 15-1604	CSE	2015	January 2019	Data Mining 2019 January   (2015 Ad).pdf
Data Mining	CS 15-1604	CSE	2015	July 2019	Data Mining 2019 Jul (2015 Ad).pdf
Data Mining	CS 19-202-0604	CSE	2019	April 2022	Data Mining  2022 April (2019 Ad. ).pdf
Data Mining	CS 19-202-0604	CSE	2019	April 2026	Data Mining 2026 Apr (2019 Ad.).pdf
Data Mining	CS 19-202-0604	CSE	2019	June 2023	Data Mining  2023 June  (2019 Ad. ).pdf
Data Mining	CS 19-202-0604	CSE	2019	November 2022	Data mining 2022 Nov (2019 Ad.).pdf
Data Mining	CS 23-202-0503	CSE	2023	November 2025	Data Mining 2025 Nov (2023 Ad.).pdf
Data Security and Cryptography	IT 19-204-0702	IT	2019	March 2023	Data Security and Cryptography 2023 March (2019 Ad).pdf
Data Security and Cryptography	IT 19-204-0702	IT	2019	May 2023	Data Security and Cryptography 2023 May  (2019 Ad).pdf
Data Security and Cryptography	IT 19-204-0702	IT	2019	November 2024	Data Security and Cryptography 2024 Nov  (2019 Ad.)_0001.pdf
Data Security and Cryptography	IT 19-204-0702	IT	2019	November 2025	Data Security and Cryptography 2025 Nov (2019 Ad.).pdf.pdf
Data Structures and Algorithms	CS 19-202-0405	CSE	2019	April 2026	Data Structures and Algorithms 2026 Apr (2019 Ad.).pdf
Data Structures and Algorithms	CS 19-202-0405	CSE	2019	June 2022	Data Structures and Algorithms 2022 June (2019 Ad.).pdf
Data Structures and Algorithms	CS 19-202-0405	CSE	2019	June 2024	Data Structures and Algorithms 2024 June (2019 Ad.).pdf
Data Structures and Algorithms	CS 23-202-0304	CSE	2023	November 2024	Data Structures and Algorithms. 2024 Nov (2023 Ad.).pdf
Data Structures and Algorithms	CS 23-202-0304	CSE	2023	November 2025	Data Structures and Algorithms 2025 Nov (2023 Ad.).pdf
Data Structures and Algorithms	CS/IT 15-1405	CSE	2015	April 2017	Data Structures and Algorithms 2017  April (2015 Ad).PDF
Data Structures and Algorithms	CS/IT 15-1405	CSE	2015	April 2022	Data structures and Algorithms 2022 April (2015 Ad.).pdf
Data Structures and Algorithms	CSAT 15-1405	CSE	2015	April 2019	Data Structures and Algorithms 2019  April (2015 Ad).pdf
Data Structures and Algorithms	CSAT 15-1405	CSE	2015	February 2020	Data structures and algorithms 2020 Feb (2015 Ad).pdf.pdf
Data Structures and Algorithms	EC 19-203-0605	ECE	2019	April 2022	Data Structures and Algorithms 2022 April (2019 Ad).pdf
Data Structures and Algorithms	EC 19-203-0605	ECE	2019	June 2023	Data Structures and Algorithms 2023 June  (2019 Ad).pdf
Data Structures and Algorithms	EC 19-203-0605	ECE	2019	June 2023	Data Structures and Algorithms 2023 June  (2019 Ad)1.pdf
Data Structures and Algorithms in C	IT 19-204-0305	IT	2019	February 2022	Data Structures and Algorithms in C 2022 Feb (2019 Ad).pdf
Data Structures and Algorithms in C++	IT 23-204-0305	IT	2023	November 2024	Data Structures and Algorithms in C++. 2024 Nov (2023 Ad.).pdf
Data Structures and Algorithms in C++	IT 23-204-6305	IT		2023	Data Structures and Algorithms in C++ (2023 Ad.).pdf
Database Management Systems	CS 19-202-0406	CSE	2019	June 2022	Database Management Systems 2022 June (2019 Ad.).pdf
Database Management Systems	CS 19-202-0406	CSE	2019	June 2024	Database Management Systems 2024 June (2019 Ad.)_0001.pdf
Database Management Systems	CS/IT 15-1406	CSE	2015	April 2018	Database Management Systems 2018 April (2015).pdf
Database Management Systems	CSAT 15-1406	CSE	2015	April 2017	Database Management Systems 2017  April (2015 Ad).PDF
Database Management Systems	CSAT 15-1406	CSE	2015	February 2020	Database managemnet systems 2020 Feb (2015 Ad).pdf.pdf
Database Management Systems	IT 19-204-0304	IT	2019	February 2022	Database Management System 2022 Feb (2019 Ad).pdf
Database Management Systems	IT 19-204-0304	IT	2019	July 2024	Database Management System 2024 July (2019 Ad).pdf
Database Management Systems	IT 19-204-0304	IT	2019	November 2023	Database Management System 2023 Nov (2019 Ad).pdf
Database Management Systems	IT 23-204-0304	IT	2023	November 2024	Database Management System. 2024 Nov (2023 Ad.).pdf
Database Management Systems	IT 23-204-0304	IT	2023	November 2025	Database Management Systems 2025 Nov (2023 Ad.).pdf
Database Management Systems	T 15-1406		2015	April 2022	Database Management Systems 2022 April (2015).pdf
Deep Learning	IT 19-204-0603	IT	2019	April 2022	Deep Learning  2022 April (2019 Ad. ).pdf
Deep Learning	IT 19-204-0603	IT	2019	April 2026	Deep Learning 2026 Apr (2019 Ad.).pdf
Deep Learning	IT 19-204-0603	IT	2019	May 2024	Deep Learning 2024 May (2019 Ad.).pdf.pdf
Deep Learning	IT 19-204-0603	IT	2019	November 2022	Deep Learning 2022 Nov (2019 Ad.).pdf
Design and Analysis of Algorithms	IT 15-1504	IT	2015	April 2018	Design and analysis of algorithms 2018 April (2015 Ad).pdf
Design and Analysis of Algorithms	IT 15-1504	IT	2015	April 2021	Design and Analysis of Algorithms 2021 Apr.(2015 Ad).pdf
Design and Analysis of Algorithms	IT 15-1504	IT	2015	November 2017	Design and analysis of algorithms 2017 Nov (2015 Ad).pdf
Design and Analysis of Algorithms	IT 19-204-0503	IT	2019	January 2023	Design and Analysis of Algorithms 2023 Janu  (2019 Ad.)
Design and Analysis of Algorithms	IT 19-204-0503	IT	2019	June 2024	Design and Analysis of Algorithms 2024 June (2019 Ad.).pdf
Design and Analysis of Algorithms	IT 19-204-0503	IT	2019	November 2021	Design and Analysis of Algorithms 2021 Nov (2019 Ad.).pdf
Design and Analysis of Algorithms	IT 19-204-0503	IT	2019	September 2022	Design and Analysis of Algorithms 2022 Sept  (2019 Ad.).pdf
Design and Analysis of Algorithms	TT 23-204-0406		2023	April 2025	Design and analysis of Algorithms  2025 April (2023 Ad.).pdf
Design of Concrete Structures I			2015	November 2018	Design of Concrete Structrures I 2018 Nov (2015 Ad).pdf
Design of Concrete Structures I	CE 15-1502	CE	2015	April 2019	Design of Concrete Structrures I 2019 April (2015 Ad).pdf
Design of Concrete Structures I	CE 15-1502	CE	2015	April 2021	Design of Concrete Strustures I 2021 Apr.(2015 Ad).pdf
Design of Concrete Structures I	CE 15-1502	CE	2015	April 2022	Design of Concrete Strustures I 2022  Apr.(2015 Ad).pdf
Design of Concrete Structures I	CE 15-1502	CE	2015	November 2017	Design of Concrete Structrures I 2017 Nov (2015 Ad).pdf
Design of Concrete Structures I	CE 15-1502	CE	2015	November 2020	Design of Concrete Structures I 2020 Nov (2015 Ad).pdf
Design of Concrete Structures I	CE 15-1502	CE	2015	November 2021	Design of Concrete Structures I 2021  Nov (2015 Ad).pdf
Design of Concrete Structures I	CE 15-1502	CE	2015	November 2025	Design of Concrete Strustures I 2025 Nov.(2015 Ad).pdf
Design of Concrete Structures I	CE 17P 1402	CE	2017	November 2020	Design of Concrete Structures I   2020  Nov (2017 Ad).pdf
Design of Concrete Structures I	CE 19-201-0502	CE	2019	January 2023	Design of Concrete Structures I   2023 Janu  (2019 Ad)1.pdf
Design of Concrete Structures I	CE 19-201-0502	CE	2019	June 2024	Design iof Concrete Structures-I 2024 June (2019 Ad.).pdf
Design of Concrete Structures I	CE 19-201-0502	CE	2019	November 2021	Design of Concrete Structures I   2021 Nov  (2019 Ad)1.pdf
Design of Concrete Structures I	CE 19-201-0502	CE	2019	November 2025	Design of Concrete Structures I 2025 Nov (2019 Ad.).pdf
Design of Concrete Structures I	CE 19-201-0502	CE	2019	September 2022	Design of Concrete Structures I   2022 Sept  (2019 Ad)1.pdf
Design of Concrete Structures I	CE 23-201-0502	CE	2023	November 2025	Design of Concrete Structures-I. 2025 Nov (2023 Ad.).pdf
Design of Concrete Structures II	CE 15-1702	CE	2015	April 2019	Design of Concrete Structures II 2019 April (2015 Ad).pdf
Design of Concrete Structures II	CE 15-1702	CE	2015	April 2021	Design of Concrete Structures II 2021 April (2015 Ad).pdf
Design of Concrete Structures II	CE 15-1702	CE	2015	April 2022	Design of concrete structures II 2022 April (2015 Ad.).pdf
Design of Concrete Structures II	CE 15-1702	CE	2015	November 2019	Design of Concrete Structures II 2019 Nov (2015 Ad).pdf
Design of Concrete Structures II	CE 15-1702	CE	2015	November 2020	Design of Concrete Structures II 2020  Nov (2015 Ad).pdf
Design of Concrete Structures II	CE 15-1702	CE	2015	November 2021	Design of concrete structures II 2021 Nov (2015 Ad.).pdf
Design of Concrete Structures II	CE 15-1702	CE	2015	November 2023	Design of Concrete structures II 2023 Nov (2015 Ad.).pdf
Design of Concrete Structures II	CE 17P- 1602	CE	2017	November 2020	Design of Concerete Structures - II 2020 November (2017 Ad.).pdf
Design of Concrete Structures II	CE 19-201-0703	CE	2019	April 2026	Design of Concrete Structures-II 2026 Apr (2019 Ad.).pdf
Design of Concrete Structures II	CE 19-201-0703	CE	2019	March 2023	Design of Concrete Structures II 2023 March (2019 Ad).pdf
Design of Concrete Structures II	CE 19-201-0703	CE	2019	May 2024	Design of Concrete Structures II 2024 May (2019 Ad.).pdf.pdf
Design of Concrete Structures II	CE 19-201-0703	CE	2019	November 2023	Design of concrete structures II 2023 Nov  (2019 Ad.).pdf
Design of Concrete Structures II	CE 19-201-0703	CE	2019	November 2025	Design of Concrete Structures II 2025 Nov (2019 Ad).pdf
Design Of Steel Structures	CE 15-1602	CE	2015	April 2018	Design Of Steel Structures 2018 April  (2015 Ad).pdf
Design Of Steel Structures	CE 15-1602	CE	2015	April 2019	Design Of Steel Structures 2019 April (2015).pdf
Design of Steel Structures	CE 15-1602	CE	2015	April 2022	Design of Steel Structures 2022 April (2015 Ad.)
Design Of Steel Structures	CE 15-1602	CE	2015	January 2019	Design Of Steel Structures 2019 Jan (2015 Ad).pdf
Design of Steel Structures	CE 15-1602	CE	2015	July 2019	Design of Steel Structures 2019 Jul (2015 Ad).pdf
Design of Steel Structures	CE 17P-1502	CE	2017	April 2023	Design of Steel Structures  2023 April (2017 Ad.).pdf
Design of Steel Structures	CE 19-201-0602	CE	2019	April 2022	Design of Steel Structures 2022 April (2019 Ad).)
Design of Steel Structures	CE 19-201-0602	CE	2019	April 2026	Design of Steel Structures 2026 Apr (2019 Ad.).pdf
Design of Structures II			2015	April 2022	Design of Structures II 2022 April (2015 Ad. )
Design Thinking	IT 19-204-0810	IT	2019	April 2023	Design Thinking 2023 April ( 2019 Ad.).pdf
Design Thinking	IT 19-204-0810	IT	2019	April 2024	Design Thinking 2024 April (2019 Ad.).pdf
Design Thinking	IT 19-204-0810	IT	2019	July 2023	Design Thinking 2023 July  ( 2019 Ad.)
DevOps Engineering	IT 19-204-0606(IE)	IT	2019	April 2022	DevOps Engineering  2022 April (2019 Ad. ).pdf
DevOps Engineering	IT 19-204-0606(IE)	IT	2019	April 2026	DevOps Engineering 2026 Apr (2019 Ad.).pdf
DevOps Engineering	IT 19-204-0606(IE)	IT	2019	May 2024	DevOps Engineering 2024 May (2019 Ad.).pdf.pdf
